codigo_ibge,nome_municipio,ano,mes,data_timeline,valor_hanseniase
313520,Januária,2019,3,2019-3-01,2
313520,Januária,2019,4,2019-4-01,1
313520,Januária,2019,5,2019-5-01,2
313520,Januária,2019,6,2019-6-01,2
313520,Januária,2019,7,2019-7-01,7
313520,Januária,2019,8,2019-8-01,1
313520,Januária,2019,9,2019-9-01,5
313520,Januária,2019,10,2019-10-01,2
313520,Januária,2019,11,2019-11-01,0
313520,Januária,2019,12,2019-12-01,4
313535,Japonvar,2019,1,2019-1-01,0
313535,Japonvar,2019,2,2019-2-01,0
313535,Japonvar,2019,3,2019-3-01,1
313535,Japonvar,2019,4,2019-4-01,0
313535,Japonvar,2019,5,2019-5-01,0
313535,Japonvar,2019,6,2019-6-01,0
313535,Japonvar,2019,7,2019-7-01,0
313535,Japonvar,2019,8,2019-8-01,0
313535,Japonvar,2019,9,2019-9-01,0
313535,Japonvar,2019,10,2019-10-01,0
313535,Japonvar,2019,11,2019-11-01,0
313535,Japonvar,2019,12,2019-12-01,0
313545,Jenipapo de Minas,2019,1,2019-1-01,0
313545,Jenipapo de Minas,2019,2,2019-2-01,1
313545,Jenipapo de Minas,2019,3,2019-3-01,0
313545,Jenipapo de Minas,2019,4,2019-4-01,0
313545,Jenipapo de Minas,2019,5,2019-5-01,0
313545,Jenipapo de Minas,2019,6,2019-6-01,0
313545,Jenipapo de Minas,2019,7,2019-7-01,0
313545,Jenipapo de Minas,2019,8,2019-8-01,0
313545,Jenipapo de Minas,2019,9,2019-9-01,0
313545,Jenipapo de Minas,2019,10,2019-10-01,0
313545,Jenipapo de Minas,2019,11,2019-11-01,1
313545,Jenipapo de Minas,2019,12,2019-12-01,0
313550,Jequeri,2019,1,2019-1-01,0
313550,Jequeri,2019,2,2019-2-01,0
313550,Jequeri,2019,3,2019-3-01,0
313550,Jequeri,2019,4,2019-4-01,0
313550,Jequeri,2019,5,2019-5-01,0
313550,Jequeri,2019,6,2019-6-01,0
313550,Jequeri,2019,7,2019-7-01,0
313550,Jequeri,2019,8,2019-8-01,0
313550,Jequeri,2019,9,2019-9-01,1
313550,Jequeri,2019,10,2019-10-01,0
313550,Jequeri,2019,11,2019-11-01,0
313550,Jequeri,2019,12,2019-12-01,0
313580,Jequitinhonha,2019,1,2019-1-01,1
313580,Jequitinhonha,2019,2,2019-2-01,0
313580,Jequitinhonha,2019,3,2019-3-01,0
313580,Jequitinhonha,2019,4,2019-4-01,0
313580,Jequitinhonha,2019,5,2019-5-01,0
313580,Jequitinhonha,2019,6,2019-6-01,8
313580,Jequitinhonha,2019,7,2019-7-01,0
313580,Jequitinhonha,2019,8,2019-8-01,0
313580,Jequitinhonha,2019,9,2019-9-01,0
313580,Jequitinhonha,2019,10,2019-10-01,0
313580,Jequitinhonha,2019,11,2019-11-01,1
313580,Jequitinhonha,2019,12,2019-12-01,0
313600,Joaíma,2019,1,2019-1-01,0
313600,Joaíma,2019,2,2019-2-01,0
313600,Joaíma,2019,3,2019-3-01,0
313600,Joaíma,2019,4,2019-4-01,1
313600,Joaíma,2019,5,2019-5-01,0
313600,Joaíma,2019,6,2019-6-01,0
313600,Joaíma,2019,7,2019-7-01,0
313600,Joaíma,2019,8,2019-8-01,0
313600,Joaíma,2019,9,2019-9-01,0
313600,Joaíma,2019,10,2019-10-01,0
313600,Joaíma,2019,11,2019-11-01,0
313600,Joaíma,2019,12,2019-12-01,0
313610,Joanésia,2019,1,2019-1-01,0
313610,Joanésia,2019,2,2019-2-01,1
313610,Joanésia,2019,3,2019-3-01,0
313610,Joanésia,2019,4,2019-4-01,0
313610,Joanésia,2019,5,2019-5-01,0
313610,Joanésia,2019,6,2019-6-01,0
313610,Joanésia,2019,7,2019-7-01,0
313610,Joanésia,2019,8,2019-8-01,0
313610,Joanésia,2019,9,2019-9-01,1
313610,Joanésia,2019,10,2019-10-01,0
313610,Joanésia,2019,11,2019-11-01,0
313610,Joanésia,2019,12,2019-12-01,1
313630,João Pinheiro,2019,1,2019-1-01,0
313630,João Pinheiro,2019,2,2019-2-01,0
313630,João Pinheiro,2019,3,2019-3-01,0
313630,João Pinheiro,2019,4,2019-4-01,2
313630,João Pinheiro,2019,5,2019-5-01,0
313630,João Pinheiro,2019,6,2019-6-01,0
313630,João Pinheiro,2019,7,2019-7-01,1
313630,João Pinheiro,2019,8,2019-8-01,0
313630,João Pinheiro,2019,9,2019-9-01,0
313630,João Pinheiro,2019,10,2019-10-01,3
313630,João Pinheiro,2019,11,2019-11-01,0
313630,João Pinheiro,2019,12,2019-12-01,0
313670,Juiz de Fora,2019,1,2019-1-01,0
313670,Juiz de Fora,2019,2,2019-2-01,2
313670,Juiz de Fora,2019,3,2019-3-01,1
313670,Juiz de Fora,2019,4,2019-4-01,0
313670,Juiz de Fora,2019,5,2019-5-01,0
313670,Juiz de Fora,2019,6,2019-6-01,0
313670,Juiz de Fora,2019,7,2019-7-01,1
313670,Juiz de Fora,2019,8,2019-8-01,0
313670,Juiz de Fora,2019,9,2019-9-01,0
313670,Juiz de Fora,2019,10,2019-10-01,0
313670,Juiz de Fora,2019,11,2019-11-01,1
313670,Juiz de Fora,2019,12,2019-12-01,0
313690,Juruaia,2019,1,2019-1-01,0
313690,Juruaia,2019,2,2019-2-01,0
313690,Juruaia,2019,3,2019-3-01,0
313690,Juruaia,2019,4,2019-4-01,1
313690,Juruaia,2019,5,2019-5-01,0
313690,Juruaia,2019,6,2019-6-01,0
313690,Juruaia,2019,7,2019-7-01,0
313690,Juruaia,2019,8,2019-8-01,0
313690,Juruaia,2019,9,2019-9-01,0
313690,Juruaia,2019,10,2019-10-01,0
313690,Juruaia,2019,11,2019-11-01,0
313690,Juruaia,2019,12,2019-12-01,0
313695,Juvenília,2019,1,2019-1-01,0
313695,Juvenília,2019,2,2019-2-01,0
313695,Juvenília,2019,3,2019-3-01,0
313695,Juvenília,2019,4,2019-4-01,0
313695,Juvenília,2019,5,2019-5-01,0
313695,Juvenília,2019,6,2019-6-01,0
313695,Juvenília,2019,7,2019-7-01,1
313695,Juvenília,2019,8,2019-8-01,1
313695,Juvenília,2019,9,2019-9-01,0
313695,Juvenília,2019,10,2019-10-01,1
313695,Juvenília,2019,11,2019-11-01,1
313695,Juvenília,2019,12,2019-12-01,0
313700,Ladainha,2019,1,2019-1-01,0
313700,Ladainha,2019,2,2019-2-01,0
313700,Ladainha,2019,3,2019-3-01,0
313700,Ladainha,2019,4,2019-4-01,0
313700,Ladainha,2019,5,2019-5-01,0
313700,Ladainha,2019,6,2019-6-01,0
313700,Ladainha,2019,7,2019-7-01,0
313700,Ladainha,2019,8,2019-8-01,1
313700,Ladainha,2019,9,2019-9-01,0
313700,Ladainha,2019,10,2019-10-01,1
313700,Ladainha,2019,11,2019-11-01,0
313700,Ladainha,2019,12,2019-12-01,0
313710,Lagamar,2019,1,2019-1-01,0
313710,Lagamar,2019,2,2019-2-01,0
313710,Lagamar,2019,3,2019-3-01,0
313710,Lagamar,2019,4,2019-4-01,0
313710,Lagamar,2019,5,2019-5-01,0
313710,Lagamar,2019,6,2019-6-01,1
313710,Lagamar,2019,7,2019-7-01,0
313710,Lagamar,2019,8,2019-8-01,0
313710,Lagamar,2019,9,2019-9-01,0
313710,Lagamar,2019,10,2019-10-01,0
313710,Lagamar,2019,11,2019-11-01,0
313710,Lagamar,2019,12,2019-12-01,0
313720,Lagoa da Prata,2019,1,2019-1-01,0
313720,Lagoa da Prata,2019,2,2019-2-01,0
313720,Lagoa da Prata,2019,3,2019-3-01,0
313720,Lagoa da Prata,2019,4,2019-4-01,0
313720,Lagoa da Prata,2019,5,2019-5-01,0
313720,Lagoa da Prata,2019,6,2019-6-01,0
313720,Lagoa da Prata,2019,7,2019-7-01,0
313720,Lagoa da Prata,2019,8,2019-8-01,0
313720,Lagoa da Prata,2019,9,2019-9-01,0
313720,Lagoa da Prata,2019,10,2019-10-01,0
313720,Lagoa da Prata,2019,11,2019-11-01,0
313720,Lagoa da Prata,2019,12,2019-12-01,1
313750,Lagoa Formosa,2019,1,2019-1-01,0
313750,Lagoa Formosa,2019,2,2019-2-01,0
313750,Lagoa Formosa,2019,3,2019-3-01,1
313750,Lagoa Formosa,2019,4,2019-4-01,0
313750,Lagoa Formosa,2019,5,2019-5-01,0
313750,Lagoa Formosa,2019,6,2019-6-01,0
313750,Lagoa Formosa,2019,7,2019-7-01,0
313750,Lagoa Formosa,2019,8,2019-8-01,0
313750,Lagoa Formosa,2019,9,2019-9-01,0
313750,Lagoa Formosa,2019,10,2019-10-01,0
313750,Lagoa Formosa,2019,11,2019-11-01,1
313750,Lagoa Formosa,2019,12,2019-12-01,0
313760,Lagoa Santa,2019,1,2019-1-01,0
313760,Lagoa Santa,2019,2,2019-2-01,0
313760,Lagoa Santa,2019,3,2019-3-01,0
313760,Lagoa Santa,2019,4,2019-4-01,0
313760,Lagoa Santa,2019,5,2019-5-01,0
313760,Lagoa Santa,2019,6,2019-6-01,0
313760,Lagoa Santa,2019,7,2019-7-01,1
313760,Lagoa Santa,2019,8,2019-8-01,1
313760,Lagoa Santa,2019,9,2019-9-01,0
313760,Lagoa Santa,2019,10,2019-10-01,0
313760,Lagoa Santa,2019,11,2019-11-01,0
313760,Lagoa Santa,2019,12,2019-12-01,0
313810,Lassance,2019,1,2019-1-01,0
313810,Lassance,2019,2,2019-2-01,0
313810,Lassance,2019,3,2019-3-01,0
313810,Lassance,2019,4,2019-4-01,0
313810,Lassance,2019,5,2019-5-01,0
313810,Lassance,2019,6,2019-6-01,0
313810,Lassance,2019,7,2019-7-01,1
313810,Lassance,2019,8,2019-8-01,0
313810,Lassance,2019,9,2019-9-01,0
313810,Lassance,2019,10,2019-10-01,0
313810,Lassance,2019,11,2019-11-01,0
313810,Lassance,2019,12,2019-12-01,1
313820,Lavras,2019,1,2019-1-01,0
313820,Lavras,2019,2,2019-2-01,2
313820,Lavras,2019,3,2019-3-01,0
313820,Lavras,2019,4,2019-4-01,0
313820,Lavras,2019,5,2019-5-01,1
313820,Lavras,2019,6,2019-6-01,0
313820,Lavras,2019,7,2019-7-01,1
313820,Lavras,2019,8,2019-8-01,1
313820,Lavras,2019,9,2019-9-01,1
313820,Lavras,2019,10,2019-10-01,0
313820,Lavras,2019,11,2019-11-01,0
313820,Lavras,2019,12,2019-12-01,0
313862,Limeira do Oeste,2019,1,2019-1-01,1
313862,Limeira do Oeste,2019,2,2019-2-01,0
313862,Limeira do Oeste,2019,3,2019-3-01,0
313862,Limeira do Oeste,2019,4,2019-4-01,0
313862,Limeira do Oeste,2019,5,2019-5-01,0
313862,Limeira do Oeste,2019,6,2019-6-01,1
313862,Limeira do Oeste,2019,7,2019-7-01,1
313862,Limeira do Oeste,2019,8,2019-8-01,0
313862,Limeira do Oeste,2019,9,2019-9-01,0
313862,Limeira do Oeste,2019,10,2019-10-01,1
313862,Limeira do Oeste,2019,11,2019-11-01,0
313862,Limeira do Oeste,2019,12,2019-12-01,1
313870,Luminárias,2019,1,2019-1-01,1
313870,Luminárias,2019,2,2019-2-01,0
313870,Luminárias,2019,3,2019-3-01,0
313870,Luminárias,2019,4,2019-4-01,0
313870,Luminárias,2019,5,2019-5-01,0
313870,Luminárias,2019,6,2019-6-01,0
313870,Luminárias,2019,7,2019-7-01,0
313870,Luminárias,2019,8,2019-8-01,0
313870,Luminárias,2019,9,2019-9-01,0
313870,Luminárias,2019,10,2019-10-01,0
313870,Luminárias,2019,11,2019-11-01,0
313870,Luminárias,2019,12,2019-12-01,0
313880,Luz,2019,1,2019-1-01,0
313880,Luz,2019,2,2019-2-01,0
313880,Luz,2019,3,2019-3-01,0
313880,Luz,2019,4,2019-4-01,0
313880,Luz,2019,5,2019-5-01,0
313880,Luz,2019,6,2019-6-01,0
313880,Luz,2019,7,2019-7-01,0
313880,Luz,2019,8,2019-8-01,0
313880,Luz,2019,9,2019-9-01,1
313880,Luz,2019,10,2019-10-01,1
313880,Luz,2019,11,2019-11-01,0
313880,Luz,2019,12,2019-12-01,0
313900,Machado,2019,1,2019-1-01,0
313900,Machado,2019,2,2019-2-01,0
313900,Machado,2019,3,2019-3-01,1
313900,Machado,2019,4,2019-4-01,0
313900,Machado,2019,5,2019-5-01,0
313900,Machado,2019,6,2019-6-01,0
313900,Machado,2019,7,2019-7-01,0
313900,Machado,2019,8,2019-8-01,0
313900,Machado,2019,9,2019-9-01,0
313900,Machado,2019,10,2019-10-01,1
313900,Machado,2019,11,2019-11-01,0
313900,Machado,2019,12,2019-12-01,0
313920,Malacacheta,2019,1,2019-1-01,0
313920,Malacacheta,2019,2,2019-2-01,0
313920,Malacacheta,2019,3,2019-3-01,0
313920,Malacacheta,2019,4,2019-4-01,0
313920,Malacacheta,2019,5,2019-5-01,0
313920,Malacacheta,2019,6,2019-6-01,0
313920,Malacacheta,2019,7,2019-7-01,0
313920,Malacacheta,2019,8,2019-8-01,0
313920,Malacacheta,2019,9,2019-9-01,0
313920,Malacacheta,2019,10,2019-10-01,0
313920,Malacacheta,2019,11,2019-11-01,1
313920,Malacacheta,2019,12,2019-12-01,0
313930,Manga,2019,1,2019-1-01,0
313930,Manga,2019,2,2019-2-01,0
313930,Manga,2019,3,2019-3-01,1
313930,Manga,2019,4,2019-4-01,1
313930,Manga,2019,5,2019-5-01,0
313930,Manga,2019,6,2019-6-01,1
313930,Manga,2019,7,2019-7-01,3
313930,Manga,2019,8,2019-8-01,1
313930,Manga,2019,9,2019-9-01,0
313930,Manga,2019,10,2019-10-01,0
313930,Manga,2019,11,2019-11-01,0
313930,Manga,2019,12,2019-12-01,1
313940,Manhuaçu,2019,1,2019-1-01,1
313940,Manhuaçu,2019,2,2019-2-01,0
313940,Manhuaçu,2019,3,2019-3-01,1
313940,Manhuaçu,2019,4,2019-4-01,0
313940,Manhuaçu,2019,5,2019-5-01,1
313940,Manhuaçu,2019,6,2019-6-01,2
313940,Manhuaçu,2019,7,2019-7-01,0
313940,Manhuaçu,2019,8,2019-8-01,0
313940,Manhuaçu,2019,9,2019-9-01,0
313940,Manhuaçu,2019,10,2019-10-01,0
313940,Manhuaçu,2019,11,2019-11-01,0
313940,Manhuaçu,2019,12,2019-12-01,0
313950,Manhumirim,2019,1,2019-1-01,0
313950,Manhumirim,2019,2,2019-2-01,0
313950,Manhumirim,2019,3,2019-3-01,0
313950,Manhumirim,2019,4,2019-4-01,0
313950,Manhumirim,2019,5,2019-5-01,0
313950,Manhumirim,2019,6,2019-6-01,1
313950,Manhumirim,2019,7,2019-7-01,0
313950,Manhumirim,2019,8,2019-8-01,0
313950,Manhumirim,2019,9,2019-9-01,0
313950,Manhumirim,2019,10,2019-10-01,0
313950,Manhumirim,2019,11,2019-11-01,0
313950,Manhumirim,2019,12,2019-12-01,1
313960,Mantena,2019,1,2019-1-01,1
313960,Mantena,2019,2,2019-2-01,0
313960,Mantena,2019,3,2019-3-01,0
313960,Mantena,2019,4,2019-4-01,1
313960,Mantena,2019,5,2019-5-01,0
313960,Mantena,2019,6,2019-6-01,0
313960,Mantena,2019,7,2019-7-01,0
313960,Mantena,2019,8,2019-8-01,0
313960,Mantena,2019,9,2019-9-01,2
313960,Mantena,2019,10,2019-10-01,1
313960,Mantena,2019,11,2019-11-01,1
313960,Mantena,2019,12,2019-12-01,1
313980,Mar de Espanha,2019,1,2019-1-01,0
313980,Mar de Espanha,2019,2,2019-2-01,0
313980,Mar de Espanha,2019,3,2019-3-01,0
313980,Mar de Espanha,2019,4,2019-4-01,0
313980,Mar de Espanha,2019,5,2019-5-01,0
313980,Mar de Espanha,2019,6,2019-6-01,0
313980,Mar de Espanha,2019,7,2019-7-01,0
313980,Mar de Espanha,2019,8,2019-8-01,0
313980,Mar de Espanha,2019,9,2019-9-01,0
313980,Mar de Espanha,2019,10,2019-10-01,0
313980,Mar de Espanha,2019,11,2019-11-01,1
313980,Mar de Espanha,2019,12,2019-12-01,1
314000,Mariana,2019,1,2019-1-01,0
314000,Mariana,2019,2,2019-2-01,0
314000,Mariana,2019,3,2019-3-01,0
314000,Mariana,2019,4,2019-4-01,0
314000,Mariana,2019,5,2019-5-01,0
314000,Mariana,2019,6,2019-6-01,1
314000,Mariana,2019,7,2019-7-01,0
314000,Mariana,2019,8,2019-8-01,1
314000,Mariana,2019,9,2019-9-01,0
314000,Mariana,2019,10,2019-10-01,1
314000,Mariana,2019,11,2019-11-01,0
314000,Mariana,2019,12,2019-12-01,0
314010,Marilac,2019,1,2019-1-01,0
314010,Marilac,2019,2,2019-2-01,0
314010,Marilac,2019,3,2019-3-01,0
314010,Marilac,2019,4,2019-4-01,0
314010,Marilac,2019,5,2019-5-01,1
314010,Marilac,2019,6,2019-6-01,0
314010,Marilac,2019,7,2019-7-01,0
314010,Marilac,2019,8,2019-8-01,0
314010,Marilac,2019,9,2019-9-01,0
314010,Marilac,2019,10,2019-10-01,0
314010,Marilac,2019,11,2019-11-01,0
314010,Marilac,2019,12,2019-12-01,0
314070,Mateus Leme,2019,1,2019-1-01,1
314070,Mateus Leme,2019,2,2019-2-01,0
314070,Mateus Leme,2019,3,2019-3-01,0
314070,Mateus Leme,2019,4,2019-4-01,0
314070,Mateus Leme,2019,5,2019-5-01,0
314070,Mateus Leme,2019,6,2019-6-01,0
314070,Mateus Leme,2019,7,2019-7-01,0
314070,Mateus Leme,2019,8,2019-8-01,1
314070,Mateus Leme,2019,9,2019-9-01,0
314070,Mateus Leme,2019,10,2019-10-01,1
314070,Mateus Leme,2019,11,2019-11-01,0
314070,Mateus Leme,2019,12,2019-12-01,0
317150,Mathias Lobato,2019,1,2019-1-01,0
317150,Mathias Lobato,2019,2,2019-2-01,0
317150,Mathias Lobato,2019,3,2019-3-01,0
317150,Mathias Lobato,2019,4,2019-4-01,0
317150,Mathias Lobato,2019,5,2019-5-01,0
317150,Mathias Lobato,2019,6,2019-6-01,0
317150,Mathias Lobato,2019,7,2019-7-01,0
317150,Mathias Lobato,2019,8,2019-8-01,1
317150,Mathias Lobato,2019,9,2019-9-01,0
317150,Mathias Lobato,2019,10,2019-10-01,0
317150,Mathias Lobato,2019,11,2019-11-01,0
317150,Mathias Lobato,2019,12,2019-12-01,0
314085,Matias Cardoso,2019,1,2019-1-01,0
314085,Matias Cardoso,2019,2,2019-2-01,0
314085,Matias Cardoso,2019,3,2019-3-01,0
314085,Matias Cardoso,2019,4,2019-4-01,0
314085,Matias Cardoso,2019,5,2019-5-01,0
314085,Matias Cardoso,2019,6,2019-6-01,0
314085,Matias Cardoso,2019,7,2019-7-01,0
314085,Matias Cardoso,2019,8,2019-8-01,0
314085,Matias Cardoso,2019,9,2019-9-01,0
314085,Matias Cardoso,2019,10,2019-10-01,0
314085,Matias Cardoso,2019,11,2019-11-01,0
314085,Matias Cardoso,2019,12,2019-12-01,1
314090,Matipó,2019,1,2019-1-01,0
314090,Matipó,2019,2,2019-2-01,0
314090,Matipó,2019,3,2019-3-01,0
314090,Matipó,2019,4,2019-4-01,0
314090,Matipó,2019,5,2019-5-01,0
314090,Matipó,2019,6,2019-6-01,0
314090,Matipó,2019,7,2019-7-01,2
314090,Matipó,2019,8,2019-8-01,0
314090,Matipó,2019,9,2019-9-01,0
314090,Matipó,2019,10,2019-10-01,0
314090,Matipó,2019,11,2019-11-01,0
314090,Matipó,2019,12,2019-12-01,0
314100,Mato Verde,2019,1,2019-1-01,1
314100,Mato Verde,2019,2,2019-2-01,0
314100,Mato Verde,2019,3,2019-3-01,0
314100,Mato Verde,2019,4,2019-4-01,0
314100,Mato Verde,2019,5,2019-5-01,0
314100,Mato Verde,2019,6,2019-6-01,0
314100,Mato Verde,2019,7,2019-7-01,0
314100,Mato Verde,2019,8,2019-8-01,0
314100,Mato Verde,2019,9,2019-9-01,0
314100,Mato Verde,2019,10,2019-10-01,0
314100,Mato Verde,2019,11,2019-11-01,0
314100,Mato Verde,2019,12,2019-12-01,0
314110,Matozinhos,2019,1,2019-1-01,0
314110,Matozinhos,2019,2,2019-2-01,0
314110,Matozinhos,2019,3,2019-3-01,0
314110,Matozinhos,2019,4,2019-4-01,0
314110,Matozinhos,2019,5,2019-5-01,1
314110,Matozinhos,2019,6,2019-6-01,0
314110,Matozinhos,2019,7,2019-7-01,0
314110,Matozinhos,2019,8,2019-8-01,0
314110,Matozinhos,2019,9,2019-9-01,0
314110,Matozinhos,2019,10,2019-10-01,0
314110,Matozinhos,2019,11,2019-11-01,0
314110,Matozinhos,2019,12,2019-12-01,0
314140,Medina,2019,1,2019-1-01,0
314140,Medina,2019,2,2019-2-01,0
314140,Medina,2019,3,2019-3-01,0
314140,Medina,2019,4,2019-4-01,0
314140,Medina,2019,5,2019-5-01,0
314140,Medina,2019,6,2019-6-01,0
314140,Medina,2019,7,2019-7-01,0
314140,Medina,2019,8,2019-8-01,1
314140,Medina,2019,9,2019-9-01,0
314140,Medina,2019,10,2019-10-01,0
314140,Medina,2019,11,2019-11-01,0
314140,Medina,2019,12,2019-12-01,0
314160,Mercês,2019,1,2019-1-01,0
314160,Mercês,2019,2,2019-2-01,0
314160,Mercês,2019,3,2019-3-01,0
314160,Mercês,2019,4,2019-4-01,0
314160,Mercês,2019,5,2019-5-01,0
314160,Mercês,2019,6,2019-6-01,0
314160,Mercês,2019,7,2019-7-01,1
314160,Mercês,2019,8,2019-8-01,0
314160,Mercês,2019,9,2019-9-01,0
314160,Mercês,2019,10,2019-10-01,0
314160,Mercês,2019,11,2019-11-01,0
314160,Mercês,2019,12,2019-12-01,0
314170,Mesquita,2019,1,2019-1-01,0
314170,Mesquita,2019,2,2019-2-01,1
314170,Mesquita,2019,3,2019-3-01,0
314170,Mesquita,2019,4,2019-4-01,0
314170,Mesquita,2019,5,2019-5-01,0
314170,Mesquita,2019,6,2019-6-01,0
314170,Mesquita,2019,7,2019-7-01,0
314170,Mesquita,2019,8,2019-8-01,0
314170,Mesquita,2019,9,2019-9-01,0
314170,Mesquita,2019,10,2019-10-01,0
314170,Mesquita,2019,11,2019-11-01,0
314170,Mesquita,2019,12,2019-12-01,0
314180,Minas Novas,2019,1,2019-1-01,0
314180,Minas Novas,2019,2,2019-2-01,0
314180,Minas Novas,2019,3,2019-3-01,1
314180,Minas Novas,2019,4,2019-4-01,1
314180,Minas Novas,2019,5,2019-5-01,0
314180,Minas Novas,2019,6,2019-6-01,1
314180,Minas Novas,2019,7,2019-7-01,0
314180,Minas Novas,2019,8,2019-8-01,0
314180,Minas Novas,2019,9,2019-9-01,1
314180,Minas Novas,2019,10,2019-10-01,0
314180,Minas Novas,2019,11,2019-11-01,1
314180,Minas Novas,2019,12,2019-12-01,0
314210,Miradouro,2019,1,2019-1-01,0
314210,Miradouro,2019,2,2019-2-01,1
314210,Miradouro,2019,3,2019-3-01,0
314210,Miradouro,2019,4,2019-4-01,0
314210,Miradouro,2019,5,2019-5-01,0
314210,Miradouro,2019,6,2019-6-01,0
314210,Miradouro,2019,7,2019-7-01,0
314210,Miradouro,2019,8,2019-8-01,0
314210,Miradouro,2019,9,2019-9-01,0
314210,Miradouro,2019,10,2019-10-01,0
314210,Miradouro,2019,11,2019-11-01,0
314210,Miradouro,2019,12,2019-12-01,0
314270,Montalvânia,2019,1,2019-1-01,0
314270,Montalvânia,2019,2,2019-2-01,1
314270,Montalvânia,2019,3,2019-3-01,0
314270,Montalvânia,2019,4,2019-4-01,0
314270,Montalvânia,2019,5,2019-5-01,0
314270,Montalvânia,2019,6,2019-6-01,0
314270,Montalvânia,2019,7,2019-7-01,1
314270,Montalvânia,2019,8,2019-8-01,0
314270,Montalvânia,2019,9,2019-9-01,0
314270,Montalvânia,2019,10,2019-10-01,1
314270,Montalvânia,2019,11,2019-11-01,1
314270,Montalvânia,2019,12,2019-12-01,0
314280,Monte Alegre de Minas,2019,1,2019-1-01,1
314280,Monte Alegre de Minas,2019,2,2019-2-01,1
314280,Monte Alegre de Minas,2019,3,2019-3-01,0
314280,Monte Alegre de Minas,2019,4,2019-4-01,1
314280,Monte Alegre de Minas,2019,5,2019-5-01,0
314280,Monte Alegre de Minas,2019,6,2019-6-01,0
314280,Monte Alegre de Minas,2019,7,2019-7-01,0
314280,Monte Alegre de Minas,2019,8,2019-8-01,0
314280,Monte Alegre de Minas,2019,9,2019-9-01,0
314280,Monte Alegre de Minas,2019,10,2019-10-01,0
314280,Monte Alegre de Minas,2019,11,2019-11-01,0
314280,Monte Alegre de Minas,2019,12,2019-12-01,0
314290,Monte Azul,2019,1,2019-1-01,0
314290,Monte Azul,2019,2,2019-2-01,0
314290,Monte Azul,2019,3,2019-3-01,0
314290,Monte Azul,2019,4,2019-4-01,1
314290,Monte Azul,2019,5,2019-5-01,0
314290,Monte Azul,2019,6,2019-6-01,0
314290,Monte Azul,2019,7,2019-7-01,0
314290,Monte Azul,2019,8,2019-8-01,0
314290,Monte Azul,2019,9,2019-9-01,0
314290,Monte Azul,2019,10,2019-10-01,0
314290,Monte Azul,2019,11,2019-11-01,0
314290,Monte Azul,2019,12,2019-12-01,0
314300,Monte Belo,2019,1,2019-1-01,0
314300,Monte Belo,2019,2,2019-2-01,0
314300,Monte Belo,2019,3,2019-3-01,0
314300,Monte Belo,2019,4,2019-4-01,0
314300,Monte Belo,2019,5,2019-5-01,1
314300,Monte Belo,2019,6,2019-6-01,0
314300,Monte Belo,2019,7,2019-7-01,0
314300,Monte Belo,2019,8,2019-8-01,0
314300,Monte Belo,2019,9,2019-9-01,0
314300,Monte Belo,2019,10,2019-10-01,0
314300,Monte Belo,2019,11,2019-11-01,0
314300,Monte Belo,2019,12,2019-12-01,0
314310,Monte Carmelo,2019,1,2019-1-01,0
314310,Monte Carmelo,2019,2,2019-2-01,0
314310,Monte Carmelo,2019,3,2019-3-01,0
314310,Monte Carmelo,2019,4,2019-4-01,0
314310,Monte Carmelo,2019,5,2019-5-01,0
314310,Monte Carmelo,2019,6,2019-6-01,0
314310,Monte Carmelo,2019,7,2019-7-01,0
314310,Monte Carmelo,2019,8,2019-8-01,0
314310,Monte Carmelo,2019,9,2019-9-01,0
314310,Monte Carmelo,2019,10,2019-10-01,0
314310,Monte Carmelo,2019,11,2019-11-01,1
314310,Monte Carmelo,2019,12,2019-12-01,0
314320,Monte Santo de Minas,2019,1,2019-1-01,0
314320,Monte Santo de Minas,2019,2,2019-2-01,0
314320,Monte Santo de Minas,2019,3,2019-3-01,0
314320,Monte Santo de Minas,2019,4,2019-4-01,0
314320,Monte Santo de Minas,2019,5,2019-5-01,0
314320,Monte Santo de Minas,2019,6,2019-6-01,0
314320,Monte Santo de Minas,2019,7,2019-7-01,1
314320,Monte Santo de Minas,2019,8,2019-8-01,0
314320,Monte Santo de Minas,2019,9,2019-9-01,0
314320,Monte Santo de Minas,2019,10,2019-10-01,1
314320,Monte Santo de Minas,2019,11,2019-11-01,0
314320,Monte Santo de Minas,2019,12,2019-12-01,0
314340,Monte Sião,2019,1,2019-1-01,0
314340,Monte Sião,2019,2,2019-2-01,0
314340,Monte Sião,2019,3,2019-3-01,0
314340,Monte Sião,2019,4,2019-4-01,0
314340,Monte Sião,2019,5,2019-5-01,0
314340,Monte Sião,2019,6,2019-6-01,0
314340,Monte Sião,2019,7,2019-7-01,0
314340,Monte Sião,2019,8,2019-8-01,0
314340,Monte Sião,2019,9,2019-9-01,1
314340,Monte Sião,2019,10,2019-10-01,0
314340,Monte Sião,2019,11,2019-11-01,0
314340,Monte Sião,2019,12,2019-12-01,0
314330,Montes Claros,2019,1,2019-1-01,7
314330,Montes Claros,2019,2,2019-2-01,6
314330,Montes Claros,2019,3,2019-3-01,2
314330,Montes Claros,2019,4,2019-4-01,8
314330,Montes Claros,2019,5,2019-5-01,1
314330,Montes Claros,2019,6,2019-6-01,4
314330,Montes Claros,2019,7,2019-7-01,12
314330,Montes Claros,2019,8,2019-8-01,8
